Country,KatzBonacich
Albania,1.0000018629780918
Algeria,1.069697578863426
American Samoa,1.00003537657582
Angola,1.072027812414702
Anguilla,1.0008112012910522
Antigua and Barbuda,1.0016893556062594
Argentina,1.014719228740974
Aruba,1.0713345685899147
Australia,1.059361981667914
Bahamas,1.0169278853132298
Bahrain,1.1824308560416508
Bangladesh,1.1477401774840468
Barbados,1.0024387439012747
Belgium,1.000109310406508
Belize,1.006615166139547
Benin,1.0499695935869235
Bermuda,1.0118584676154219
"Bonaire, Sint Eustatius and Saba",1.002729640074684
Brazil,1.202145928384381
British Indian Ocean Territory,1.0
Brunei,1.1176094367244498
Bulgaria,1.0105721066411908
Cambodia,1.1957823418178963
Cameroon,1.080121882580026
Canada,1.0908440834045987
Cape Verde,1.0688531024034842
Cayman Islands,1.0053908804626757
Chile,1.012715923576408
China,1.7931402127290366
Christmas Island,1.0
Cocos (Keeling) Islands,1.0
Colombia,1.2399525938712759
Comoros,1.135407555873694
"Congo, Dem. Rep.",1.0688531024034844
"Congo, Rep.",1.068853102403484
Cook Islands,1.0
Costa Rica,1.1033501092939964
Croatia,1.0000003750230402
Cuba,1.0041300757032892
Cura�ao,1.0438845047648035
Cyprus,1.1072327538385718
C�te d'Ivoire,1.1782633377298624
Denmark,1.2046054019645365
Djibouti,2.066835468334504
Dominica,1.001702559528936
Dominican Republic,1.1067687195115996
Ecuador,1.032366582596163
Egypt,2.720012000243409
Equatorial Guinea,1.0498301163811081
Estonia,1.1772033749380344
Faroe Islands,1.0002650695316464
Fiji,1.0212601710428257
Finland,1.2111768030874315
France,1.5875422489915747
French Guiana,1.0137001217423478
French Polynesia,1.000372048947636
Gabon,1.0499695935869235
Gambia,1.045711542602254
Georgia,1.0045053608533274
Germany,1.1392153745400684
Ghana,1.1362648847933774
Gibraltar,1.0729547690229908
Greece,1.1776382127463958
Greenland,1.0018962899127373
Grenada,1.0017005245823187
Guadeloupe,1.005233804533708
Guam,1.1365261287393407
Guatemala,1.1212812101177492
Guernsey,1.0638301103520043
Guinea,1.045711542602254
Guinea-Bissau,1.045711542602254
Guyana,1.0009142176707346
Haiti,1.0061187503253972
Honduras,1.0086679803034224
Iceland,1.0030964260203212
India,2.247364607756222
Indonesia,1.1894659320307006
Iran,1.1932606761978735
Iraq,1.1784316148721796
Ireland,1.117498942650772
Isle of Man,1.0000470559437935
Israel,1.0142649700609931
Italy,1.5647318696673784
Jamaica,1.0243646930675618
Japan,1.7402897244732958
Jersey,1.1406898619296997
Jordan,1.0017509552102841
Kenya,1.159243999149718
Kiribati,1.0
Kuwait,1.1806827679923992
Latvia,1.000002289830816
Lebanon,1.1595417445332532
Liberia,1.045711542602254
Libya,1.072830505507041
Lithuania,1.0044966344360398
Madagascar,1.131208781178869
Malaysia,2.1662456209703516
Maldives,1.0032747706519265
Malta,1.1162524706930206
Marshall Islands,1.0001242533260615
Martinique,1.0169699759461925
Mauritania,1.0353216567891144
Mauritius,1.0014888808845956
Mayotte,1.0074797973221215
Mexico,1.104902698337018
Micronesia,1.0587421885987367
Monaco,1.0722700342872438
Montserrat,1.0009087431393306
Morocco,1.00219275720139
Mozambique,1.1571894974098709
Myanmar,1.7355838728133082
Namibia,1.0688531024034844
Netherlands,1.004389230488399
New Caledonia,1.0002398417517988
New Zealand,1.028528797536802
Nicaragua,1.006275919298201
Nigeria,1.1410743955570346
Niue,1.0
Northern Mariana Islands,1.0019313387073898
Norway,1.0162819250551836
Oman,2.1828575966276924
Pakistan,2.1284298668838013
Palau,1.0586227321124166
Panama,1.1111582327731282
Papua New Guinea,1.0093216305002803
Peru,1.0397958958234514
Philippines,1.3500214974824316
Poland,1.0000021306653415
Portugal,1.1944153064677019
Qatar,1.249921025362126
Romania,1.0061073693900198
Russia,1.0708360004655701
R�union,1.0020007854461228
Saint Barth�lemy,1.0022799547395211
"Saint Helena, Ascension and Tristan da Cunha",1.0
Saint Kitts and Nevis,1.0017273793703885
Saint Lucia,1.0028978724564592
Saint Martin,1.0103435564173417
Saint Pierre and Miquelon,1.0
Saint Vincent and the Grenadines,1.0016875583205345
Samoa,1.0000353765758203
Sao Tome and Principe,1.0554708523667238
Saudi Arabia,2.4938927025700934
Senegal,1.0998266707180282
Seychelles,1.0001310076807464
Sierra Leone,1.0457115426022539
Singapore,1.7543675966091792
Sint Maarten,1.0008510663657701
Solomon Islands,1.0
Somalia,1.1389266671043372
South Africa,1.2349593497606204
South Korea,1.5059187595606374
Spain,1.1106303206619492
Sri Lanka,1.3634100850733217
Sudan,1.1391784200795192
Suriname,1.0009142176707344
Sweden,1.2689683012203097
Syria,1.0000071048696557
Taiwan,1.5702233943641188
Tanzania,1.1573010557842895
Thailand,2.0891682837460985
Timor-Leste,1.0
Togo,1.0688531024034842
Tokelau,1.0
Tonga,1.0001156077113889
Trinidad and Tobago,1.018099227820782
Tunisia,1.0431794752379207
Turkey,1.1474891620937369
Turks and Caicos Islands,1.006310622324397
Uganda,1.0
Ukraine,1.0068186107539565
United Arab Emirates,2.4325933112549856
United Kingdom,1.2360073975686257
United States,1.6433106725109479
Uruguay,1.0000181490286493
Vanuatu,1.0001156077113889
Venezuela,1.0504985454882418
Vietnam,1.439951807157026
Virgin Islands (U.K.),1.0838102969769132
Virgin Islands (U.S.),1.0172385776589308
Wallis and Futuna,1.0
Yemen,1.8446412394110325
