Country,KatzBonacich
Albania,1.0000018431687936
Algeria,1.0690702750844399
American Samoa,1.104090127380608
Angola,1.0925570510453166
Anguilla,1.0008075917126773
Antigua and Barbuda,1.0016758890938937
Argentina,1.097237301312826
Aruba,1.0712594245018399
Australia,1.2115769754672314
Bahamas,1.0206715753442688
Bahrain,1.1803306930886952
Bangladesh,1.1548090858294502
Barbados,1.002637521711398
Belgium,1.0001105819215945
Belize,1.006627466546037
Benin,1.0496076900913947
Bermuda,1.0145939676626037
"Bonaire, Sint Eustatius and Saba",1.0027120626684995
Brazil,1.4433401147788818
British Indian Ocean Territory,1.0
Brunei,1.127166089753676
Bulgaria,1.0104839780681696
Cambodia,1.2046534596524527
Cameroon,1.0804323471367125
Canada,1.1163741258308566
Cape Verde,1.0692057027153976
Cayman Islands,1.0055239447164541
Chile,1.0126133952877632
China,2.0504818832663125
Christmas Island,1.0960473629918877
Cocos (Keeling) Islands,1.0
Colombia,1.2590090570458317
Comoros,1.13410179758713
"Congo, Dem. Rep.",1.0692057027153974
"Congo, Rep.",1.0692057027153974
Cook Islands,1.0
Costa Rica,1.1124898648360075
Croatia,1.0000003715239805
Cuba,1.0042190789572598
Cura�ao,1.0455133939149825
Cyprus,1.1062667639655999
C�te d'Ivoire,1.17777944318492
Denmark,1.202745899026321
Djibouti,2.0586592903504717
Dominica,1.0016895134290333
Dominican Republic,1.1238322277436943
Ecuador,1.0322347888196979
Egypt,2.705956037263124
Equatorial Guinea,1.049421261353148
Estonia,1.1754732626197801
Faroe Islands,1.0002680137125288
Fiji,1.038533247193467
Finland,1.2091786179626416
France,1.59727037038454
French Guiana,1.0141274930868736
French Polynesia,1.0004779535156725
Gabon,1.0496076900913947
Gambia,1.0453372613806469
Georgia,1.0044691752564827
Germany,1.1387839790216367
Ghana,1.136140539277174
Gibraltar,1.0725047047595841
Greece,1.1759313296752827
Greenland,1.0019041315712778
Grenada,1.0016873306148002
Guadeloupe,1.00519459571632
Guam,1.1526193118588042
Guatemala,1.1327661085023064
Guernsey,1.0633291871792154
Guinea,1.045337261380647
Guinea-Bissau,1.0453372613806473
Guyana,1.0009071273086223
Haiti,1.0061207982423979
Honduras,1.0088029159560088
Iceland,1.0030686687463153
India,2.245128202444887
Indonesia,1.381715096722333
Iran,1.1910390594161904
Iraq,1.176385832657995
Ireland,1.131354909543446
Isle of Man,1.000047603305608
Israel,1.0141150112608701
Italy,1.5594528725828845
Jamaica,1.0263575647347227
Japan,2.0152001627645157
Jersey,1.1400575274031888
Jordan,1.0017297251357107
Kenya,1.1576580179832592
Kiribati,1.0
Kuwait,1.1786075942881287
Latvia,1.0000022688033823
Lebanon,1.1580149334490202
Liberia,1.045337261380647
Libya,1.0723500796438696
Lithuania,1.0044519467827158
Madagascar,1.1299356055288294
Malaysia,2.259419716951349
Maldives,1.0032495648551651
Malta,1.1149395194280791
Marshall Islands,1.0001243158627244
Martinique,1.0175889005230332
Mauritania,1.03621108137924
Mauritius,1.0014908988516689
Mayotte,1.0074117187562592
Mexico,1.115423668645994
Micronesia,1.0613483653982423
Monaco,1.0717949501080493
Montserrat,1.00090149766235
Morocco,1.002456712994148
Mozambique,1.155625559167247
Myanmar,1.737953029808303
Namibia,1.0692057027153974
Netherlands,1.0043983692874514
New Caledonia,1.0002721236421102
New Zealand,1.1653889706021918
Nicaragua,1.006253385315577
Nigeria,1.140913830884863
Niue,1.0
Northern Mariana Islands,1.001943120665329
Norway,1.0162014413583755
Oman,2.1733038472357
Pakistan,2.1191549281157678
Palau,1.0612289540355198
Panama,1.1142519557323458
Papua New Guinea,1.0099563479673306
Peru,1.0396743683085745
Philippines,1.3891834365498594
Poland,1.0000021104699781
Portugal,1.195108194657467
Qatar,1.2469627928267233
Romania,1.0060547824705137
Russia,1.080368511944416
R�union,1.0019981661703197
Saint Barth�lemy,1.0022640124875188
"Saint Helena, Ascension and Tristan da Cunha",1.0
Saint Kitts and Nevis,1.0017140694746909
Saint Lucia,1.0030932424912835
Saint Martin,1.0113312844956155
Saint Pierre and Miquelon,1.0195891258375371
Saint Vincent and the Grenadines,1.00167430070952
Samoa,1.0127081626527288
Sao Tome and Principe,1.0550080248663334
Saudi Arabia,2.480609549905681
Senegal,1.1002390656627326
Seychelles,1.000129790827298
Sierra Leone,1.0453372613806469
Singapore,1.9681157801268825
Sint Maarten,1.0008442960689883
Solomon Islands,1.0
Somalia,1.1375539369570435
South Africa,1.2337265930018024
South Korea,1.7599901392281396
Spain,1.2665092562484788
Sri Lanka,1.3665457674868284
Sudan,1.1377994361792327
Suriname,1.0009071273086225
Sweden,1.2664210633906408
Syria,1.0000070208535667
Taiwan,1.8364217020217632
Tanzania,1.1557362437261922
Thailand,2.1212425740710823
Timor-Leste,1.0
Togo,1.0692057027153972
Tokelau,1.0
Tonga,1.1320028449266102
Trinidad and Tobago,1.0184958036915772
Tunisia,1.0427510413903822
Turkey,1.1461342344017045
Turks and Caicos Islands,1.0063218093762722
Uganda,1.0
Ukraine,1.0068246394528633
United Arab Emirates,2.4205081720596904
United Kingdom,1.2604012764703494
United States,2.1279939899433424
Uruguay,1.0802630371352133
Vanuatu,1.0001166287637522
Venezuela,1.0557205543372334
Vietnam,1.4749612875758775
Virgin Islands (U.K.),1.0911662958965989
Virgin Islands (U.S.),1.0186732562092817
Wallis and Futuna,1.0126696533537987
Yemen,1.8387054626782797
