Country,KatzBonacich
Albania,1.0000008396696813
Algeria,1.0371510658007874
American Samoa,1.0646075478843522
Angola,1.0475399324987957
Anguilla,1.0004344132231002
Antigua and Barbuda,1.0009162495516033
Argentina,1.049057968226364
Aruba,1.0376081459754423
Australia,1.1252068387769658
Bahamas,1.0144241512756544
Bahrain,1.0751473628504757
Bangladesh,1.0615096427470236
Barbados,1.017236550467185
Belgium,1.000057531594785
Belize,1.0034698394896087
Benin,1.025941663379707
Bermuda,1.0093554475099886
"Bonaire, Sint Eustatius and Saba",1.0014572064750187
Brazil,1.297307538081388
British Indian Ocean Territory,1.0
Brunei,1.0507270722493507
Bulgaria,1.0056075172184493
Cambodia,1.0793340906345814
Cameroon,1.0497566101743538
Canada,2.392007467631748
Cape Verde,1.0359441716716715
Cayman Islands,1.0030972361934618
Chile,1.06150164731941
China,1.4539218306663662
Christmas Island,1.042821693355753
Cocos (Keeling) Islands,1.0
Colombia,1.1501037085588781
Comoros,1.0655802241817303
"Congo, Dem. Rep.",1.06965706830327
"Congo, Rep.",1.0359441716716709
Cook Islands,1.0058118753167398
Costa Rica,1.0669300570558438
Croatia,1.0000001858597491
Cuba,1.0241795285561806
Cura�ao,1.0254944445150966
Cyprus,1.0496909108672483
C�te d'Ivoire,1.0934192554050577
Denmark,1.9187071574741852
Djibouti,1.3980826246640963
Dominica,1.0009211898704966
Dominican Republic,1.0754985119193763
Ecuador,1.017409144700712
Egypt,1.6598723571596699
Equatorial Guinea,1.025895233162756
Estonia,1.1152999195865418
Faroe Islands,1.0001396267117064
Fiji,1.0237124989917143
Finland,1.2220687655258964
France,1.2724228031671891
French Guiana,1.0094310342338244
French Polynesia,1.0061602449477973
Gabon,1.025941663379707
Gambia,1.0239832013525483
Georgia,1.002435160528736
Germany,1.1085477026808093
Ghana,1.0709891576185424
Gibraltar,1.0327275532056108
Greece,1.0693777738360788
Greenland,1.0016697118139364
Grenada,1.0009388041235638
Guadeloupe,1.002836738883377
Guam,1.098052957749887
Guatemala,1.0800804566890083
Guernsey,1.0323062534489975
Guinea,1.023983201352548
Guinea-Bissau,1.023983201352548
Guyana,1.0161313956721805
Haiti,1.0032674084083582
Honduras,1.0048202650775715
Iceland,1.0023814348918638
India,1.4484955248545242
Indonesia,1.1822040435358911
Iran,1.0791060699174508
Iraq,1.0738779797867575
Ireland,1.2559514116985124
Isle of Man,1.0000247662009232
Israel,1.006494353455155
Italy,1.2330867595635848
Jamaica,1.0157223173049519
Japan,1.51253021063294
Jersey,1.0664280534179102
Jordan,1.0005943294452047
Kenya,1.0732928673997162
Kiribati,1.0
Kuwait,1.0746452691527804
Latvia,1.000001240210008
Lebanon,1.0614700657583553
Liberia,1.023983201352548
Libya,1.032656177233811
Lithuania,1.002434190058987
Madagascar,1.0625059419830647
Malaysia,1.4849401624178622
Maldives,1.0012739208500745
Malta,1.0497617245709294
Marshall Islands,1.000065439938445
Martinique,1.0115007752705085
Mauritania,1.0176717400390045
Mauritius,1.0006729644078658
Mayotte,1.0046285320502855
Mexico,1.069680363342301
Micronesia,1.0304925695279714
Monaco,1.0323827727056116
Montserrat,1.000492826563643
Morocco,1.0012386283457804
Mozambique,1.072407728222478
Myanmar,1.270427562883762
Namibia,1.0359441716716713
Netherlands,1.0026835238723824
New Caledonia,1.0001383732982414
New Zealand,1.0997012107765358
Nicaragua,1.0033439259909125
Nigeria,1.0735475541617552
Niue,1.0058118753167398
Northern Mariana Islands,1.0010135421894157
Norway,1.8455468947810625
Oman,1.4204595136255331
Pakistan,1.398692722476436
Palau,1.0304284959506629
Panama,1.1167088419132192
Papua New Guinea,1.0151424413140842
Peru,1.0214840435722063
Philippines,1.213770155458107
Poland,1.0000018433960636
Portugal,1.0959635849773568
Qatar,1.0983938679658858
Romania,1.0031842589243813
Russia,1.033885667551161
R�union,1.0009342032699209
Saint Barth�lemy,1.0012344386339007
"Saint Helena, Ascension and Tristan da Cunha",1.0
Saint Kitts and Nevis,1.0009366004135634
Saint Lucia,1.0018720357435114
Saint Martin,1.007055584268536
Saint Pierre and Miquelon,1.022981188832093
Saint Vincent and the Grenadines,1.0009383990690095
Samoa,1.0126862775577965
Sao Tome and Principe,1.0285507971809194
Saudi Arabia,1.5459746577298799
Senegal,1.0514039279369616
Seychelles,1.0000659438913944
Sierra Leone,1.0239832013525485
Singapore,1.406851937595331
Sint Maarten,1.000461984807967
Solomon Islands,1.0082253540823776
Somalia,1.0649987551134596
South Africa,1.1135721726646812
South Korea,1.328610018469972
Spain,1.1786373858303876
Sri Lanka,1.1368416122044331
Sudan,1.0650267085507448
Suriname,1.0004982959973656
Sweden,1.2646718760670446
Syria,1.000002739579829
Taiwan,1.3744527703998246
Tanzania,1.0724687279304732
Thailand,1.4272804768527279
Timor-Leste,1.0
Togo,1.0359441716716713
Tokelau,1.0
Tonga,1.0789523147067974
Trinidad and Tobago,1.0098594244355468
Tunisia,1.0178235324726208
Turkey,1.0658614518272382
Turks and Caicos Islands,1.003373257210482
Uganda,1.034940848127215
Ukraine,1.0035758967930442
United Arab Emirates,1.5284427145075892
United Kingdom,1.1976404297981926
United States,2.8382722697310556
Uruguay,1.0405870231236851
Vanuatu,1.0000629459713781
Venezuela,1.0330032758574792
Vietnam,1.1876679669291734
Virgin Islands (U.K.),1.0548151719010372
Virgin Islands (U.S.),1.01081259626852
Wallis and Futuna,1.0068867679720988
Yemen,1.300628977132498
