Country,KatzBonacich
Albania,1.0000065559761218
Algeria,1.1020825327409198
American Samoa,1.000108515640566
Angola,1.009469231488259
Anguilla,1.0023947524169963
Antigua and Barbuda,1.0052170248697505
Argentina,1.0444564698320136
Aruba,1.0001182736361225
Australia,1.1806848280859656
Bahamas,1.0649450280926533
Bahrain,1.008091476017045
Bangladesh,1.0919925415675753
Barbados,1.0082767783014528
Belgium,1.0003944139980223
Belize,1.0196924676445118
Benin,1.0094692314882585
Bermuda,1.0427729865090574
"Bonaire, Sint Eustatius and Saba",1.0085157018008273
Brazil,1.1851803570378452
British Indian Ocean Territory,1.0
Brunei,1.105295189184768
Bulgaria,1.0316944679220519
Cambodia,1.0
Cameroon,1.0094692314882587
Canada,1.172678043031413
Cape Verde,1.0
Cayman Islands,1.0173693565605517
Chile,1.042128510042364
China,2.09297377450031
Christmas Island,1.0
Cocos (Keeling) Islands,1.0
Colombia,1.2097417081867745
Comoros,1.478613094080813
"Congo, Dem. Rep.",1.0
"Congo, Rep.",1.0
Cook Islands,1.0
Costa Rica,1.0423569640632118
Croatia,1.0000012551678061
Cuba,1.0
Cura�ao,1.0900407539878447
Cyprus,1.018515626363496
C�te d'Ivoire,1.0554488044492103
Denmark,1.9360229697832376
Djibouti,1.5569340344273055
Dominica,1.0053476018274947
Dominican Republic,1.1156722971873028
Ecuador,1.0464999742891716
Egypt,2.287042140461383
Equatorial Guinea,1.0
Estonia,1.9328529964510255
Faroe Islands,1.000952812097241
Fiji,1.0798319339212903
Finland,1.9431653945437473
France,2.0288066685332677
French Guiana,1.0437479378496628
French Polynesia,1.0015024867731497
Gabon,1.0094692314882592
Gambia,1.0
Georgia,1.0141082031490054
Germany,1.5011013735588796
Ghana,1.0621951945450039
Gibraltar,1.0023769259728574
Greece,1.0373554713799933
Greenland,1.006072714522045
Grenada,1.0053268445873411
Guadeloupe,1.0162951698038785
Guam,1.213771100928148
Guatemala,1.1089282623536536
Guernsey,1.262429556620507
Guinea,1.0
Guinea-Bissau,1.0
Guyana,1.002861607238002
Haiti,1.0192926732831884
Honduras,1.0270019170500508
Iceland,1.0135612065583368
India,2.0964748353025406
Indonesia,1.0200751125459697
Iran,1.0239021937962638
Iraq,1.0056521574826967
Ireland,1.0872882983308494
Isle of Man,1.0001697873378688
Israel,1.0208409787553567
Italy,1.909969248196479
Jamaica,1.0698746006585367
Japan,2.2495841079408097
Jersey,1.5356682393604344
Jordan,1.0043575776163856
Kenya,1.5592724978496095
Kiribati,1.0
Kuwait,1.010932226408309
Latvia,1.0000105590567465
Lebanon,1.518809565723944
Liberia,1.0
Libya,1.0002486868573017
Lithuania,1.0000404112982892
Madagascar,1.4799581827921784
Malaysia,1.3479963050411015
Maldives,1.0087232913696065
Malta,1.4145207245747156
Marshall Islands,1.000384391090001
Martinique,1.0544988054339008
Mauritania,1.0
Mauritius,1.0042703571120426
Mayotte,1.0
Mexico,1.051678053685778
Micronesia,1.000384391090001
Monaco,1.0000011709006198
Montserrat,1.002807576175249
Morocco,1.0007085108556442
Mozambique,1.5569234637265095
Myanmar,1.0
Namibia,1.0
Netherlands,1.0167431305866195
New Caledonia,1.000819896759106
New Zealand,1.07983193392129
Nicaragua,1.0188608088890094
Nigeria,1.062195194545004
Niue,1.0
Northern Mariana Islands,1.0000049123673709
Norway,1.0126212479367174
Oman,1.0370221273368825
Pakistan,1.7525659968626812
Palau,1.0
Panama,1.1372165174631703
Papua New Guinea,1.0311769270890552
Peru,1.1231338251330922
Philippines,1.7089261789079675
Poland,1.0000105032988638
Portugal,1.061436833237198
Qatar,1.0078329084867454
Romania,1.0179494119996866
Russia,1.2554381178042715
R�union,1.0063219674239228
Saint Barth�lemy,1.0070556307671754
"Saint Helena, Ascension and Tristan da Cunha",1.0
Saint Kitts and Nevis,1.0052457464946158
Saint Lucia,1.0097279429278885
Saint Martin,1.035454425080441
Saint Pierre and Miquelon,1.0
Saint Vincent and the Grenadines,1.0052019293674699
Samoa,1.0001085156405662
Sao Tome and Principe,1.0
Saudi Arabia,1.875593633441906
Senegal,1.0554488044492103
Seychelles,1.0
Sierra Leone,1.0
Singapore,1.9819604372157802
Sint Maarten,1.0023990130869844
Solomon Islands,1.0
Somalia,1.4786130940808129
South Africa,1.566435636947002
South Korea,1.9890305916543753
Spain,1.0172959865629867
Sri Lanka,1.0399368966931812
Sudan,1.4977824371184045
Suriname,1.0028616072380019
Sweden,2.316272179156016
Syria,1.0000213326610914
Taiwan,1.923049535162117
Tanzania,1.5569234637265095
Thailand,1.1972193223621248
Timor-Leste,1.0
Togo,1.0
Tokelau,1.0
Tonga,1.0
Trinidad and Tobago,1.0575540562743584
Tunisia,1.1084466071145596
Turkey,1.0361364569570544
Turks and Caicos Islands,1.0198748544815206
Uganda,1.0
Ukraine,1.0
United Arab Emirates,1.7684302329562527
United Kingdom,1.4540090112459614
United States,2.1636423339348396
Uruguay,1.0000006346343644
Vanuatu,1.0
Venezuela,1.1644636967170678
Vietnam,1.138167703463607
Virgin Islands (U.K.),1.0040250232821606
Virgin Islands (U.S.),1.057974354015719
Wallis and Futuna,1.0
Yemen,1.0186203664972209
